,Date,Time,hashtags,tagged_usernames,text,Text
2580,2020-05-20,08:13:00,"['#upgovt', '#politics', '#congress', '#abhishekmanusinghvi']",[],up govt is doing cheapest form of politics cong upgovt politics congress abhishekmanusinghvi,up govt is doing cheapest form of politics cong upgovt politics congress abhishekmanusinghvi
2581,2020-05-20,08:12:00,"['#muhammad_zafarullah_khan,', '#ahmadiyyamuslim']",['@abhmkarnataka:'],  watch all videos to know history.\n\nhttps//t.co/9yjwxiraun\n\nmuhammad_zafarullah_khan ahmadiyyamuslim and president o\xe2\x80\xa6,  watch all videos to know history.\n\nhttps//t.co/9yjwxiraun\n\nmuhammad_zafarullah_khan ahmadiyyamuslim and president o\xe2\x80\xa6
2582,2020-05-20,08:12:00,['#sonia_gandhi'],"['@nawazkhaki:', '@incindia', '@iyc\\nunder', '@rahulgandhi', ""@\\xe2\\x80\\xa6'""]",  kind leadership of  \nunder the able guidance of congress president respected smt. sonia_gandhi  \xe2\x80\xa6,  kind leadership of  \nunder the able guidance of congress president respected smt. sonia_gandhi  \xe2\x80\xa6
2583,2020-05-20,08:11:00,['#congress.'],[],thankfully there are some sane and logical people within congress. how long before the gandhivadra high command ta\xe2\x80\xa6,thankfully there are some sane and logical people within congress. how long before the gandhivadra high command ta\xe2\x80\xa6
2584,2020-05-20,08:11:00,"['#up', ""#congress\\nhttps://t.co/9yn9xgyth2'""]",['@nh_india:'],  up govt is doing petty politics over migrants ordeal says sachin pilot \ncongress\nhttps//t.co/9yn9xgyth2,  up govt is doing petty politics over migrants ordeal says sachin pilot \ncongress\nhttps//t.co/9yn9xgyth2
2585,2020-05-20,08:10:00,['#congress'],['@vaibhavkafeer:'],  how much lie congress office bearers will spread \xf0\x9f\xa7\x90,  how much lie congress office bearers will spread \xf0\x9f\xa7\x90
2586,2020-05-20,08:10:00,['#sonia_gandhi\\xe2\\x80\\xa6'],"['@incindia', '@iyc\\nunder']",kind leadership of  \nunder the able guidance of congress president respected smt. sonia_gandhi\xe2\x80\xa6,kind leadership of  \nunder the able guidance of congress president respected smt. sonia_gandhi\xe2\x80\xa6
2587,2020-05-20,08:10:00,['#congress'],['@toibengaluru:'],  karnataka congress leaders hold protest against the state government against amending of apmc act at the premises of vi\xe2\x80\xa6,  karnataka congress leaders hold protest against the state government against amending of apmc act at the premises of vi\xe2\x80\xa6
2588,2020-05-20,08:09:00,['#congress'],['@ians_india:'],  rebel congress mla aditi singh has caused further embarrassment to the congress in up with a series of tweets slamming the\xe2\x80\xa6,  rebel congress mla aditi singh has caused further embarrassment to the congress in up with a series of tweets slamming the\xe2\x80\xa6
2589,2020-05-20,08:08:00,['#congress'],['@kpatelinc:'],  as decided i request all ut\xe2\x80\x99s congress presidents to strongly oppose &amp; come forward against the decision of privatisation\xe2\x80\xa6,  as decided i request all ut\xe2\x80\x99s congress presidents to strongly oppose &amp; come forward against the decision of privatisation\xe2\x80\xa6
2590,2020-05-20,08:07:00,['#congress'],['@ians_india:'],  rebel congress mla aditi singh has caused further embarrassment to the congress in up with a series of tweets slamming the\xe2\x80\xa6,  rebel congress mla aditi singh has caused further embarrassment to the congress in up with a series of tweets slamming the\xe2\x80\xa6
2591,2020-05-20,08:07:00,['#congress'],[],as decided i request all ut\xe2\x80\x99s congress presidents to strongly oppose &amp; come forward against the decision of priva\xe2\x80\xa6,as decided i request all ut\xe2\x80\x99s congress presidents to strongly oppose &amp; come forward against the decision of priva\xe2\x80\xa6
2592,2020-05-20,08:07:00,"['#uttarpradesh', '#congress', ""#priyan\\xe2\\x80\\xa6'""]",['@firstpost:'],  police on tuesday booked uttarpradesh congress president ajay kumar lallu and a personal secretary to party leader priyan\xe2\x80\xa6,  police on tuesday booked uttarpradesh congress president ajay kumar lallu and a personal secretary to party leader priyan\xe2\x80\xa6
2593,2020-05-20,08:06:00,"['#uttarpradesh', '#congress', ""#priyan\\xe2\\x80\\xa6'""]",['@firstpost:'],  police on tuesday booked uttarpradesh congress president ajay kumar lallu and a personal secretary to party leader priyan\xe2\x80\xa6,  police on tuesday booked uttarpradesh congress president ajay kumar lallu and a personal secretary to party leader priyan\xe2\x80\xa6
2594,2020-05-20,08:05:00,[],[],if buses were available why were they not deployed in punjab rajasthan and maharashtra she asked.\n\nshe further\xe2\x80\xa6,if buses were available why were they not deployed in punjab rajasthan and maharashtra she asked.\n\nshe further\xe2\x80\xa6
2595,2020-05-20,08:05:00,['#congress'],['@ians_india:'],  rebel congress mla aditi singh has caused further embarrassment to the congress in up with a series of tweets slamming the\xe2\x80\xa6,  rebel congress mla aditi singh has caused further embarrassment to the congress in up with a series of tweets slamming the\xe2\x80\xa6
2596,2020-05-20,08:05:00,"['#up', ""#congress\\nhttps://t.co/9yn9xgyth2'""]",['@nh_india:'],  up govt is doing petty politics over migrants ordeal says sachin pilot \ncongress\nhttps//t.co/9yn9xgyth2,  up govt is doing petty politics over migrants ordeal says sachin pilot \ncongress\nhttps//t.co/9yn9xgyth2
2597,2020-05-20,08:05:00,['#congress'],['@ians_india:'],  rebel congress mla aditi singh has caused further embarrassment to the congress in up with a series of tweets slamming the\xe2\x80\xa6,  rebel congress mla aditi singh has caused further embarrassment to the congress in up with a series of tweets slamming the\xe2\x80\xa6
2598,2020-05-20,08:04:00,['#congress'],['@ians_india:'],  rebel congress mla aditi singh has caused further embarrassment to the congress in up with a series of tweets slamming the\xe2\x80\xa6,  rebel congress mla aditi singh has caused further embarrassment to the congress in up with a series of tweets slamming the\xe2\x80\xa6
2599,2020-05-20,08:04:00,"['#uttarpradesh', '#congress', ""#priyan\\xe2\\x80\\xa6'""]",['@firstpost:'],  police on tuesday booked uttarpradesh congress president ajay kumar lallu and a personal secretary to party leader priyan\xe2\x80\xa6,  police on tuesday booked uttarpradesh congress president ajay kumar lallu and a personal secretary to party leader priyan\xe2\x80\xa6
2600,2020-05-20,08:03:00,"['#pankaj_punia', '#hindus', '#congress\\n\\nwhy']",['@_pankajtyagi:'],  who the hell is this man. pankaj_punia . whatever he said about hindus exposed the mentality of congress\n\nwhy he is s\xe2\x80\xa6,  who the hell is this man. pankaj_punia . whatever he said about hindus exposed the mentality of congress\n\nwhy he is s\xe2\x80\xa6
2601,2020-05-20,08:03:00,"['#uttarpradesh', '#congress']",[],if the uttarpradesh government has so much problems regarding buses provided by congress then why they wont use\xe2\x80\xa6,if the uttarpradesh government has so much problems regarding buses provided by congress then why they wont use\xe2\x80\xa6
2602,2020-05-20,08:03:00,"['#congress', '#westandwithsushantsinha']",['@amit77696542:'],  dear opposition congress westandwithsushantsinha,  dear opposition congress westandwithsushantsinha
2603,2020-05-20,08:02:00,['#congress'],['@ians_india:'],  rebel congress mla aditi singh has caused further embarrassment to the congress in up with a series of tweets slamming the\xe2\x80\xa6,  rebel congress mla aditi singh has caused further embarrassment to the congress in up with a series of tweets slamming the\xe2\x80\xa6
2604,2020-05-20,08:02:00,['#congress'],[],rebel congress mla aditi singh has caused further embarrassment to the congress in up with a series of tweets slam\xe2\x80\xa6,rebel congress mla aditi singh has caused further embarrassment to the congress in up with a series of tweets slam\xe2\x80\xa6
2605,2020-05-20,08:01:00,"['#up', ""#congress\\nhttps://t.co/9yn9xgyth2'""]",['@nh_india:'],  up govt is doing petty politics over migrants ordeal says sachin pilot \ncongress\nhttps//t.co/9yn9xgyth2,  up govt is doing petty politics over migrants ordeal says sachin pilot \ncongress\nhttps//t.co/9yn9xgyth2
2606,2020-05-20,08:00:00,"['#karnataka', '#muslims', '#pmcares.\\n']",[],congress mla of karnataka says muslims must not donate to pmcares.\n \ncongress mla aditi singh..... \n \n\aditi\xe2\x80\xa6,congress mla of karnataka says muslims must not donate to pmcares.\n \ncongress mla aditi singh..... \n \n\aditi\xe2\x80\xa6
2607,2020-05-20,08:00:00,"['#up', ""#congress\\nhttps://t.co/9yn9xgyth2'""]",['@nh_india:'],  up govt is doing petty politics over migrants ordeal says sachin pilot \ncongress\nhttps//t.co/9yn9xgyth2,  up govt is doing petty politics over migrants ordeal says sachin pilot \ncongress\nhttps//t.co/9yn9xgyth2
2608,2020-05-20,07:59:00,"['#up', ""#congress\\nhttps://t.co/9yn9xgyth2'""]",['@nh_india:'],  up govt is doing petty politics over migrants ordeal says sachin pilot \ncongress\nhttps//t.co/9yn9xgyth2,  up govt is doing petty politics over migrants ordeal says sachin pilot \ncongress\nhttps//t.co/9yn9xgyth2
2609,2020-05-20,07:59:00,['#congress'],"['@ranjeet87035789:', '@rssurjewala']",   heartbreaking propaganda even during difficult times!! \ncongress,   heartbreaking propaganda even during difficult times!! \ncongress
2610,2020-05-20,07:59:00,"['#remeberingrajivgandhi', '#congress']",['@incgeet:'],  remeberingrajivgandhi ji\xe2\x80\x99s death anniversary the congress will provide financial assistance to the underprivileged people o\xe2\x80\xa6,  remeberingrajivgandhi ji\xe2\x80\x99s death anniversary the congress will provide financial assistance to the underprivileged people o\xe2\x80\xa6
2611,2020-05-20,07:58:00,['#congress'],"['@ranjeet87035789:', '@rssurjewala']",   heartbreaking propaganda even during difficult times!! \ncongress,   heartbreaking propaganda even during difficult times!! \ncongress
2612,2020-05-20,07:58:00,"['#bignews:', '#karnataka', '#congress']",[],bignews karnataka congress leaders stage a protest against the state govt against amending of apmc act at vidha\xe2\x80\xa6,bignews karnataka congress leaders stage a protest against the state govt against amending of apmc act at vidha\xe2\x80\xa6
2613,2020-05-20,07:58:00,['#congress'],"['@ashishdavebjp:', '@aditisinghinc']",  nothing to say much when congress mla from rai bareilly  tweet following lines about play of politics by\xe2\x80\xa6,  nothing to say much when congress mla from rai bareilly  tweet following lines about play of politics by\xe2\x80\xa6
2614,2020-05-20,07:57:00,[],['@bdutt'], but how is the dhaba open during lockdown? arent all eating joints shut &amp; only home delivery allowed?\n\nthis\xe2\x80\xa6, but how is the dhaba open during lockdown? arent all eating joints shut &amp; only home delivery allowed?\n\nthis\xe2\x80\xa6
2615,2020-05-20,07:55:00,"['#up', ""#congress\\nhttps://t.co/9yn9xgyth2'""]",['@nh_india:'],  up govt is doing petty politics over migrants ordeal says sachin pilot \ncongress\nhttps//t.co/9yn9xgyth2,  up govt is doing petty politics over migrants ordeal says sachin pilot \ncongress\nhttps//t.co/9yn9xgyth2
2616,2020-05-20,07:55:00,"['#happymothersday', '#congress', '#soniagandhi']","['@sanjaysdutt:', '@incindia\\xe2\\x80\\xa6""']",  happymothersday to hon. congress president resp. smt soniagandhi ji who is motherly figure to millions of \xe2\x80\xa6,  happymothersday to hon. congress president resp. smt soniagandhi ji who is motherly figure to millions of \xe2\x80\xa6
2617,2020-05-20,07:55:00,[],"['@arnabunofficial', '@pankajpuniainc']",  are dying and suffering\xe2\x80\xa6,  are dying and suffering\xe2\x80\xa6
2618,2020-05-20,07:55:00,[],"['@anjanaomkashyap', '@drharshvardhan']",  are dying and suffering\xe2\x80\xa6,  are dying and suffering\xe2\x80\xa6
2619,2020-05-20,07:53:00,[],['@freedom4horses:'],  this is the best way to help all wild horses right now! save this post call your members of congress and state the fol\xe2\x80\xa6,  this is the best way to help all wild horses right now! save this post call your members of congress and state the fol\xe2\x80\xa6
2620,2020-05-20,07:52:00,"['#uttarpradesh,\\xe2\\x80\\xa6']",[],up congress chief arrested over movement of buses for migrant workers\nhttps//t.co/vejepfszrc\nuttarpradesh\xe2\x80\xa6,up congress chief arrested over movement of buses for migrant workers\nhttps//t.co/vejepfszrc\nuttarpradesh\xe2\x80\xa6
2621,2020-05-20,07:51:00,"['#up', ""#congress\\nhttps://t.co/9yn9xgyth2'""]",[],up govt is doing petty politics over migrants ordeal says sachin pilot \ncongress\nhttps//t.co/9yn9xgyth2,up govt is doing petty politics over migrants ordeal says sachin pilot \ncongress\nhttps//t.co/9yn9xgyth2
2622,2020-05-20,07:51:00,"[""#tue\\xe2\\x80\\xa6'""]",['@freedom4horses:'],  blm skirts management failures asks congress to accelerate program collapse (action item) tue\xe2\x80\xa6,  blm skirts management failures asks congress to accelerate program collapse (action item) tue\xe2\x80\xa6
2623,2020-05-20,07:50:00,['#congress'],"['@ashishdavebjp:', '@aditisinghinc']",  nothing to say much when congress mla from rai bareilly  tweet following lines about play of politics by\xe2\x80\xa6,  nothing to say much when congress mla from rai bareilly  tweet following lines about play of politics by\xe2\x80\xa6
2624,2020-05-20,07:49:00,"['#congress', '#up']",['@the_hindu:'],  just in | in the list of 1049 buses submitted by the congress to the up government 879 have been found to be buses while\xe2\x80\xa6,  just in | in the list of 1049 buses submitted by the congress to the up government 879 have been found to be buses while\xe2\x80\xa6
2625,2020-05-20,07:48:00,['#congress'],['@priyankagandhi'],\xe0\xa4\x85\xe0\xa4\xac \xe0\xa4\x86\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x89\xe0\xa4\x82\xe0\xa4\x9f \xe0\xa4\xaa\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xa1\xe0\xa4\xbc \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xa8\xe0\xa5\x80\xe0\xa4\x9a\xe0\xa5\x87!\n\ncongress mla questions  \n\ninstead of cooperating in this crucial time of\xe2\x80\xa6,\xe0\xa4\x85\xe0\xa4\xac \xe0\xa4\x86\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x89\xe0\xa4\x82\xe0\xa4\x9f \xe0\xa4\xaa\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xa1\xe0\xa4\xbc \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xa8\xe0\xa5\x80\xe0\xa4\x9a\xe0\xa5\x87!\n\ncongress mla questions  \n\ninstead of cooperating in this crucial time of\xe2\x80\xa6
2626,2020-05-20,07:45:00,[],['@shekhargupta'],i agree with  \nall d ingredients wer ready since 70 years.. bt jus not delivered to d people of india.\xe2\x80\xa6,i agree with  \nall d ingredients wer ready since 70 years.. bt jus not delivered to d people of india.\xe2\x80\xa6
2627,2020-05-20,07:45:00,"['#bjp', '#uttarpradesh', '#congress', '#ajaykumarlallu', '#priyankagandhi\\xe2\\x80\\x99s']",['@nh_india:'],  bjp government in an act of vengeance booked uttarpradesh congress president ajaykumarlallu and priyankagandhi\xe2\x80\x99s secre\xe2\x80\xa6,  bjp government in an act of vengeance booked uttarpradesh congress president ajaykumarlallu and priyankagandhi\xe2\x80\x99s secre\xe2\x80\xa6
2628,2020-05-20,07:43:00,"['#up_bus_dispute-', '#congress', '#noida.', ""#sew_buses.'""]",[],up_bus_dispute- the police have stopped the buses of the congress on the up border in noida. police is now preparing to sew_buses.,up_bus_dispute- the police have stopped the buses of the congress on the up border in noida. police is now preparing to sew_buses.
2629,2020-05-20,07:42:00,['#congress'],['@spiritofcongres'], congress should take cognizance and show her the door., congress should take cognizance and show her the door.
2630,2020-05-20,07:41:00,[],"['@captainscot786:', '@sambitswaraj', '@incindia']",   this is what  is capable of. they cant work towards the betterment of the nation. all they want\xe2\x80\xa6,   this is what  is capable of. they cant work towards the betterment of the nation. all they want\xe2\x80\xa6
2631,2020-05-20,07:40:00,"['#\\xe0\\xa4\\x85\\xe0\\xa4\\xb0\\xe0\\xa5\\x87\\xe0\\xa4\\xb8\\xe0\\xa5\\x8d\\xe0\\xa4\\x9f_\\xe0\\xa4\\xaa\\xe0\\xa4\\x82\\xe0\\xa4\\x95\\xe0\\xa4\\x9c_\\xe0\\xa4\\xaa\\xe0\\xa5\\x82\\xe0\\xa4\\xa8\\xe0\\xa4\\xbf\\xe0\\xa4\\xaf\\xe0\\xa4\\xbe\\n\\nhe', '#congress']",[],pls \xe0\xa4\x85\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\x9f_\xe0\xa4\xaa\xe0\xa4\x82\xe0\xa4\x95\xe0\xa4\x9c_\xe0\xa4\xaa\xe0\xa5\x82\xe0\xa4\xa8\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe\n\nhe is disgrace to humanity hindu and his whole ideology is filthy\n\nshame on congress for\xe2\x80\xa6,pls \xe0\xa4\x85\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\x9f_\xe0\xa4\xaa\xe0\xa4\x82\xe0\xa4\x95\xe0\xa4\x9c_\xe0\xa4\xaa\xe0\xa5\x82\xe0\xa4\xa8\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe\n\nhe is disgrace to humanity hindu and his whole ideology is filthy\n\nshame on congress for\xe2\x80\xa6
2632,2020-05-20,07:39:00,"['#congress', '#\\xe0\\xa4\\x85\\xe0\\xa4\\xb0\\xe0\\xa5\\x87\\xe0\\xa4\\xb8\\xe0\\xa5\\x8d\\xe0\\xa4\\x9f_\\xe0\\xa4\\xaa\\xe0\\xa4\\x82\\xe0\\xa4\\x95\\xe0\\xa4\\x9c_\\xe0\\xa4\\xaa\\xe0\\xa5\\x82\\xe0\\xa4\\xa8\\xe0\\xa4\\xbf\\xe0\\xa4\\xaf\\xe0\\xa4\\xbe""']","['@viveksharmaon:', '@hmoindia']",  shame on congress its leaders and its followers.  \n\xe0\xa4\x85\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\x9f_\xe0\xa4\xaa\xe0\xa4\x82\xe0\xa4\x95\xe0\xa4\x9c_\xe0\xa4\xaa\xe0\xa5\x82\xe0\xa4\xa8\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe,  shame on congress its leaders and its followers.  \n\xe0\xa4\x85\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\x9f_\xe0\xa4\xaa\xe0\xa4\x82\xe0\xa4\x95\xe0\xa4\x9c_\xe0\xa4\xaa\xe0\xa5\x82\xe0\xa4\xa8\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe
2633,2020-05-20,07:39:00,['#congress'],"['@ashishdavebjp:', '@aditisinghinc']",  nothing to say much when congress mla from rai bareilly  tweet following lines about play of politics by\xe2\x80\xa6,  nothing to say much when congress mla from rai bareilly  tweet following lines about play of politics by\xe2\x80\xa6
2634,2020-05-20,07:38:00,"['#covid19', '#congress', '#senate', '#legalizeit']",[],legalize marijuana and cbd extracts to protect from the covid19 virus. congress senate legalizeit \nresearch is\xe2\x80\xa6,legalize marijuana and cbd extracts to protect from the covid19 virus. congress senate legalizeit \nresearch is\xe2\x80\xa6
2635,2020-05-20,07:38:00,['#congress'],[],if congress is arranging food &amp; buses for people every government should welcome it. not providing permission at\xe2\x80\xa6,if congress is arranging food &amp; buses for people every government should welcome it. not providing permission at\xe2\x80\xa6
2636,2020-05-20,07:37:00,"['#congress', '#priyankagandhivadra', '#uttarpradesh', ""#priyan\\xe2\\x80\\xa6'""]",['@sujithindia:'],  congress leader priyankagandhivadra ji hired 1000 buses in uttarpradesh for the poor people travelling at free\n\npriyan\xe2\x80\xa6,  congress leader priyankagandhivadra ji hired 1000 buses in uttarpradesh for the poor people travelling at free\n\npriyan\xe2\x80\xa6
2637,2020-05-20,07:37:00,"['#congress', '#raebareli']",[],it could be difficult to believe that the following tweet is from a congress mla from raebareli sadar constituenc\xe2\x80\xa6,it could be difficult to believe that the following tweet is from a congress mla from raebareli sadar constituenc\xe2\x80\xa6
2638,2020-05-20,07:37:00,[],"['@springerwrites', '@repkendrahorn']",  incoming! tools for nasas three stooges senatesupply chains lobbyist \xf0\x9f\x98\x82\xe2\xac\x87\xef\xb8\x8f\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb\n\nmake th\xe2\x80\xa6,  incoming! tools for nasas three stooges senatesupply chains lobbyist \xf0\x9f\x98\x82\xe2\xac\x87\xef\xb8\x8f\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb\n\nmake th\xe2\x80\xa6
2639,2020-05-20,07:37:00,['#congress'],['@vaibhavkafeer:'],  how much lie congress office bearers will spread \xf0\x9f\xa7\x90,  how much lie congress office bearers will spread \xf0\x9f\xa7\x90
2640,2020-05-20,07:36:00,"['#pankaj_punia', '#hindus', '#congress\\n\\nwhy']",[],who the hell is this man. pankaj_punia . whatever he said about hindus exposed the mentality of congress\n\nwhy h\xe2\x80\xa6,who the hell is this man. pankaj_punia . whatever he said about hindus exposed the mentality of congress\n\nwhy h\xe2\x80\xa6
2641,2020-05-20,07:35:00,"['#congress', '#buntyandbabli']",['@bhavya1705:'],  this comming from a congress mla !!\n\nbuntyandbabli of congress have been exposed brutally. \n\nnow bunty will run away to b\xe2\x80\xa6,  this comming from a congress mla !!\n\nbuntyandbabli of congress have been exposed brutally. \n\nnow bunty will run away to b\xe2\x80\xa6
2642,2020-05-20,07:35:00,"['#america', '#usa']",[],the unanimous declaration of the thirteen united states of america usa \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\n\n\xe2\x80\x9cthat whenever any form of\xe2\x80\xa6,the unanimous declaration of the thirteen united states of america usa \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\n\n\xe2\x80\x9cthat whenever any form of\xe2\x80\xa6
2643,2020-05-20,07:34:00,"['#bjp', '#congress', '#migrantworkers']",[],i do not know who will win in tussle between bjp &amp; congress but it is for sure that the migrantworkers have bee\xe2\x80\xa6,i do not know who will win in tussle between bjp &amp; congress but it is for sure that the migrantworkers have bee\xe2\x80\xa6
2644,2020-05-20,07:33:00,"['#wethepeople', '#congress']",[],wethepeople owe you jack dude! how dare you! clean up your own backyard and leave our congress alone. look outsi\xe2\x80\xa6,wethepeople owe you jack dude! how dare you! clean up your own backyard and leave our congress alone. look outsi\xe2\x80\xa6
2645,2020-05-20,07:33:00,['#congress'],"['@ashishdavebjp:', '@aditisinghinc']",  nothing to say much when congress mla from rai bareilly  tweet following lines about play of politics by\xe2\x80\xa6,  nothing to say much when congress mla from rai bareilly  tweet following lines about play of politics by\xe2\x80\xa6
2646,2020-05-20,07:32:00,"['#infection', '#congress', '#coronavirus\\xe2\\x80\\xa6']",[],plan your trip to london..infection congress 2021 | february 15-16 2021\nconference highlights\ncoronavirus\xe2\x80\xa6,plan your trip to london..infection congress 2021 | february 15-16 2021\nconference highlights\ncoronavirus\xe2\x80\xa6
2647,2020-05-20,07:31:00,['#congress'],['@vaibhavkafeer:'],  how much lie congress office bearers will spread \xf0\x9f\xa7\x90,  how much lie congress office bearers will spread \xf0\x9f\xa7\x90
2648,2020-05-20,07:30:00,"['#congress', '#buntyandbabli']",[],this comming from a congress mla !!\n\nbuntyandbabli of congress have been exposed brutally. \n\nnow bunty will run a\xe2\x80\xa6,this comming from a congress mla !!\n\nbuntyandbabli of congress have been exposed brutally. \n\nnow bunty will run a\xe2\x80\xa6
2649,2020-05-20,07:30:00,"['#bjp', '#uttarpradesh', '#congress', '#ajaykumarlallu', '#priyankagandhi\\xe2\\x80\\x99s']",['@nh_india:'],  bjp government in an act of vengeance booked uttarpradesh congress president ajaykumarlallu and priyankagandhi\xe2\x80\x99s secre\xe2\x80\xa6,  bjp government in an act of vengeance booked uttarpradesh congress president ajaykumarlallu and priyankagandhi\xe2\x80\x99s secre\xe2\x80\xa6
2650,2020-05-20,07:30:00,['#congress'],"['@ashishdavebjp:', '@aditisinghinc']",  nothing to say much when congress mla from rai bareilly  tweet following lines about play of politics by\xe2\x80\xa6,  nothing to say much when congress mla from rai bareilly  tweet following lines about play of politics by\xe2\x80\xa6
2651,2020-05-20,07:30:00,"['#bjp', '#uttarpradesh', '#congress', '#ajaykumarlallu', '#priyankagandhi\\xe2\\x80\\x99s']",['@nh_india:'],  bjp government in an act of vengeance booked uttarpradesh congress president ajaykumarlallu and priyankagandhi\xe2\x80\x99s secre\xe2\x80\xa6,  bjp government in an act of vengeance booked uttarpradesh congress president ajaykumarlallu and priyankagandhi\xe2\x80\x99s secre\xe2\x80\xa6
2652,2020-05-20,07:28:00,['#congress'],['@aditisinghinc'],nothing to say much when congress mla from rai bareilly  tweet following lines about play of politic\xe2\x80\xa6,nothing to say much when congress mla from rai bareilly  tweet following lines about play of politic\xe2\x80\xa6
2653,2020-05-20,07:26:00,"['#uttarpradesh', '#congress', ""#priyan\\xe2\\x80\\xa6'""]",['@firstpost:'],  police on tuesday booked uttarpradesh congress president ajay kumar lallu and a personal secretary to party leader priyan\xe2\x80\xa6,  police on tuesday booked uttarpradesh congress president ajay kumar lallu and a personal secretary to party leader priyan\xe2\x80\xa6
2654,2020-05-20,07:26:00,"['#trump', '#congress', '#saudi']","['@marwanbishara:', '@#saudi']",  trump firing of 4 inspectors general in 6 weeks and sidestepping congress to sell weapons tosaudi don\xe2\x80\x99t bode well f\xe2\x80\xa6,  trump firing of 4 inspectors general in 6 weeks and sidestepping congress to sell weapons tosaudi don\xe2\x80\x99t bode well f\xe2\x80\xa6
2655,2020-05-20,07:25:00,"['#bjp', '#congress', '#indiapolitics\\xe2\\x80\\xa6']",[],sambit patra questions rahul gandhi for branding china - congress indiapolitics\xe2\x80\xa6,sambit patra questions rahul gandhi for branding china - congress indiapolitics\xe2\x80\xa6
2656,2020-05-20,07:25:00,"['#bjp', '#congress', '#indiapolitics\\xe2\\x80\\xa6']",[],sambit patra questions rahul gandhi for branding china - congress indiapolitics\xe2\x80\xa6,sambit patra questions rahul gandhi for branding china - congress indiapolitics\xe2\x80\xa6
2657,2020-05-20,07:25:00,"['#bjp', '#congress', '#indiapolitics\\xe2\\x80\\xa6']",[],sambit patra questions rahul gandhi for branding china - congress indiapolitics\xe2\x80\xa6,sambit patra questions rahul gandhi for branding china - congress indiapolitics\xe2\x80\xa6
2658,2020-05-20,07:24:00,['#congress'],[],i was watching a 2019 documentary-the great hack and found this. congress logo in the office of alexander nix -\xe2\x80\xa6,i was watching a 2019 documentary-the great hack and found this. congress logo in the office of alexander nix -\xe2\x80\xa6
2659,2020-05-20,07:24:00,['#congress'],['@vaibhavkafeer:'],  how much lie congress office bearers will spread \xf0\x9f\xa7\x90,  how much lie congress office bearers will spread \xf0\x9f\xa7\x90
2660,2020-05-20,07:23:00,"['#kalawati', '#congress']",[],kalawati 2.0 \n\nbring congress workers in air conditioned suv give them script take photos hit headlines - raga\xe2\x80\xa6,kalawati 2.0 \n\nbring congress workers in air conditioned suv give them script take photos hit headlines - raga\xe2\x80\xa6
2661,2020-05-20,07:23:00,"['#congress', '#bjp', '#soniagandhi', '#\\xe0\\xa4\\xb8\\xe0\\xa5\\x8b\\xe0\\xa4\\xa8\\xe0\\xa4\\xbf\\xe0\\xa4\\xaf\\xe0\\xa4\\xbe\\xe0\\xa4\\x97\\xe0\\xa4\\xbe\\xe0\\xa4\\x82\\xe0\\xa4\\xa7\\xe0\\xa5\\x80']",['@mahasabhaakhil:'],  new family member congress bjp soniagandhi \xe0\xa4\xb8\xe0\xa5\x8b\xe0\xa4\xa8\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\xa7\xe0\xa5\x80,  new family member congress bjp soniagandhi \xe0\xa4\xb8\xe0\xa5\x8b\xe0\xa4\xa8\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\xa7\xe0\xa5\x80
2662,2020-05-20,07:22:00,"['#uttarpradesh', '#congress', ""#priyan\\xe2\\x80\\xa6'""]",['@firstpost:'],  police on tuesday booked uttarpradesh congress president ajay kumar lallu and a personal secretary to party leader priyan\xe2\x80\xa6,  police on tuesday booked uttarpradesh congress president ajay kumar lallu and a personal secretary to party leader priyan\xe2\x80\xa6
2663,2020-05-20,07:21:00,['#congress'],[],congress foot soldiers at ground and social media works hard for the party while on other side many congress leade\xe2\x80\xa6,congress foot soldiers at ground and social media works hard for the party while on other side many congress leade\xe2\x80\xa6
